Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgEssentialStrictModified,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariableInternal,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariableProtectedInternal,CountDeclInstanceVariablePublic,CountDeclLibunit,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodInternal,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodProtectedInternal,CountDeclMethodPublic,CountDeclMethodStrictPrivate,CountDeclMethodStrictPublished,CountDeclModule,CountDeclProgunit,CountDeclProperty,CountDeclPropertyAuto,CountDeclSubprogram,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLineInactive,CountLinePreprocessor,CountLine_Html,CountLine_Javascript,CountLine_Php,CountOutput,CountPackageCoupled,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtEmpty,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,EssentialStrictModified,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxEssentialStrictModified,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,SumEssentialStrictModified
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testAddRule_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,2,,,,5,2,3,,,8,,,,,,,,,4,,1,3,4,2,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.60,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testAddRule_2",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,2,,,,5,2,3,,,8,,,,,,,,,4,,1,3,4,2,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.60,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testAddRule_3",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,2,,,,6,2,4,,,8,,,,,,,,,6,,1,4,5,2,,,,3,,,1,1,1,1,,,,,,,,,,0,,,1.33,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testAddRule_4",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,2,,,,7,2,5,,,8,,,,,,,,,6,,1,5,6,2,,,,4,,,1,1,1,1,,,,,,,,,,0,,,1.14,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testGetKey_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,,,,4,2,2,,,8,,,,,,,,,2,,1,2,3,2,,,,1,,,1,1,1,1,,,,,,,,,,0,,,2.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testGetRules_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,1,,,,5,2,3,,,8,,,,,,,,,4,,1,3,4,2,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.60,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testRemoveRule_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,2,,,,7,2,5,,,8,,,,,,,,,7,,1,5,6,2,,,,4,,,1,1,1,1,,,,,,,,,,0,,,1.14,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testRemoveRule_2",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,2,,,,7,2,5,,,8,,,,,,,,,7,,1,5,6,2,,,,4,,,1,1,1,1,,,,,,,,,,0,,,1.14,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testRemoveRule_3",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,2,,,,7,2,5,,,8,,,,,,,,,7,,1,5,6,2,,,,4,,,1,1,1,1,,,,,,,,,,0,,,1.14,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testRemoveRule_4",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,2,,,,7,2,5,,,8,,,,,,,,,7,,1,5,6,2,,,,4,,,1,1,1,1,,,,,,,,,,0,,,1.14,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testRuleRepo_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,1,,,,4,2,2,,,7,,,,,,,,,1,,1,2,3,2,,,,1,,,1,1,1,1,,,,,,,,,,0,,,1.75,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testRuleRepo_2",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,1,,,,4,2,2,,,7,,,,,,,,,1,,1,2,3,2,,,,1,,,1,1,1,1,,,,,,,,,,0,,,1.75,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testRuleRepo_3",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,2,,,,6,3,4,,,8,,,,,,,,,4,,1,4,5,3,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.33,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testSetKey_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,2,,,,5,2,3,,,8,,,,,,,,,3,,1,3,4,2,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.60,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testSetKey_2",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,1,,,,4,2,2,,,7,,,,,,,,,1,,1,2,3,2,,,,1,,,1,1,1,1,,,,,,,,,,0,,,1.75,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.testSetKey_3",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,1,,,,4,2,2,,,7,,,,,,,,,1,,1,2,3,2,,,,1,,,1,1,1,1,,,,,,,,,,0,,,1.75,,,,,
Public Class,"net.siliconcode.sonar.quamoco.profiles.xml.TestAll",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/TestAll.java,,,,,,,1,1,1,1,,11,0,3,8,1,0,0,,1,0,,,,,0,0,,,,,,,1,1,,0,,,0,0,,1,,,,,,,,,23,1,,,,5,2,1,,,17,,,,,,,,,,,,1,3,2,,,,1,,,,,,,,,1,1,1,1,,,1,0,,0,3.40,1,1,1,1,
Public Static Method,"net.siliconcode.sonar.quamoco.profiles.xml.TestAll.main",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/TestAll.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,3,1,1,,,8,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,2.67,,,,,
Package,"net.siliconcode.sonar.quamoco.rules",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/package-info.java,,,,,,,1,1,1,1,,7,0,6,0,,,,1,2,0,2,,,,6,2,,,,,,,8,,,0,,,1,0,,7,,,,,,,,,158,18,,,,77,37,34,,,63,,,,,,,,,,,,48,62,36,,,,26,,,,,,,,,3,3,4,1,,,,1,,,0.82,12,12,13,8,
Public Class,"net.siliconcode.sonar.quamoco.rules.RuleSet",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/RuleSet.java,,,,,,,1,1,1,1,,7,0,6,0,1,6,0,,2,0,,,,,6,2,,,,,,,8,8,,0,,,1,0,,7,,,,,,,,,107,13,,,,60,20,34,,,34,,,,,,,,,,,,31,45,19,,,,26,,,,,,,,,3,3,4,1,,,1,1,,56,0.57,12,12,13,8,
Public Constructor,"net.siliconcode.sonar.quamoco.rules.RuleSet.RuleSet",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/RuleSet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,,,3,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.RuleSet.addRule",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/RuleSet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Static Method,"net.siliconcode.sonar.quamoco.rules.RuleSet.createXStream",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/RuleSet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,,,,8,3,6,,,0,,,,,,,,,4,,1,6,7,3,,,,4,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.RuleSet.getRule",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/RuleSet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,2,,,,9,1,5,,,0,,,,,,,,,5,,4,3,6,1,,,,5,,,3,3,4,1,,,,,,,,,,1,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.RuleSet.getRules",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/RuleSet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Private Method,"net.siliconcode.sonar.quamoco.rules.RuleSet.initRuleMap",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/RuleSet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,5,1,2,,,0,,,,,,,,,2,,2,1,4,2,,,,2,,,2,2,2,1,,,,,,,,,,1,,,0.00,,,,,
Public Static Method,"net.siliconcode.sonar.quamoco.rules.RuleSet.readXML",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/RuleSet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,1,,,,12,4,10,,,0,,,,,,,,,6,,1,10,11,4,,,,7,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.RuleSet.writeXML",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/RuleSet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,,,,11,3,8,,,4,,,,,,,,,6,,2,6,8,3,,,,5,,,2,2,2,1,,,,,,,,,,1,,,0.36,,,,,
Package,"net.siliconcode.sonar.quamoco.rules.xml",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/CustomizedDomDriver.java,,,,,,,1,1,1,1,,4,0,3,0,,,,11,0,6,5,,,,55,28,,,,,,,55,,,0,,,0,1,,54,,,,,,,,,572,98,,,,304,135,110,,,170,,,,,,,,,,,,143,197,107,,,,90,,,,,,,,,3,3,4,1,,,,2,,,0.56,60,60,62,55,
Public Class,"net.siliconcode.sonar.quamoco.rules.xml.CustomizedDomDriver",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/CustomizedDomDriver.java,,,,,,,1,1,1,1,,25,5,20,0,1,0,0,,0,1,,,,,1,0,,,,,,,1,1,,0,,,0,0,,1,,,,,,,,,70,7,,,,28,5,17,,,35,,,,,,,,,,,,11,16,6,,,,10,,,,,,,,,1,1,1,1,,,2,0,,100,1.25,1,1,1,1,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.CustomizedDomDriver.createWriter",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/CustomizedDomDriver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,5,,,,20,1,15,,,0,,,,,,,,,1,,1,8,12,4,,,,8,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Class,"net.siliconcode.sonar.quamoco.rules.xml.CustomizedDomDriver.createWriter.(Anon_1)",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/CustomizedDomDriver.java,,,,,,,1,1,1,1,,7,1,6,0,2,1,0,,0,0,,,,,2,1,,,,,,,2,2,,0,,,0,1,,1,,,,,,,,,21,4,,,,17,0,14,,,0,,,,,,,,,,,,7,10,3,,,,7,,,,,,,,,2,2,2,1,,,1,1,,0,0.00,3,3,3,2,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.CustomizedDomDriver.createWriter.(Anon_1).startNode",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/CustomizedDomDriver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,,,,4,0,3,,,0,,,,,,,,,3,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Protected Method,"net.siliconcode.sonar.quamoco.rules.xml.CustomizedDomDriver.createWriter.(Anon_1).writeText",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/CustomizedDomDriver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,1,,,,9,0,7,,,0,,,,,,,,,1,,2,4,6,1,,,,5,,,2,2,2,1,,,,,,,,,,1,,,0.00,,,,,
Public Class,"net.siliconcode.sonar.quamoco.rules.xml.CustomizedStaxDriver",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/CustomizedStaxDriver.java,,,,,,,1,1,1,1,,16,2,13,0,1,0,0,,0,1,,,,,2,0,,,,,,,2,2,,0,,,0,0,,2,,,,,,,,,80,10,,,,35,8,20,,,35,,,,,,,,,,,,12,19,8,,,,11,,,,,,,,,1,1,1,1,,,2,0,,100,1.00,2,2,2,2,
Public Constructor,"net.siliconcode.sonar.quamoco.rules.xml.CustomizedStaxDriver.CustomizedStaxDriver",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/CustomizedStaxDriver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.CustomizedStaxDriver.createStaxWriter",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/CustomizedStaxDriver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28,4,,,,24,3,17,,,0,,,,,,,,,3,,1,8,13,5,,,,8,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Class,"net.siliconcode.sonar.quamoco.rules.xml.CustomizedStaxDriver.createStaxWriter.(Anon_1)",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/CustomizedStaxDriver.java,,,,,,,2,2,2,1,,8,0,7,0,2,1,0,,0,0,,,,,2,1,,,,,,,2,2,,0,,,0,0,,2,,,,,,,,,22,3,,,,19,0,15,,,0,,,,,,,,,,,,6,10,3,,,,7,,,,,,,,,3,3,3,1,,,1,2,,0,0.00,4,4,4,2,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.CustomizedStaxDriver.createStaxWriter.(Anon_1).setValue",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/CustomizedStaxDriver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,1,,,,11,0,8,,,0,,,,,,,,,3,,3,3,6,1,,,,5,,,3,3,3,1,,,,,,,,,,2,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.CustomizedStaxDriver.createStaxWriter.(Anon_1).startNode",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/CustomizedStaxDriver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,0,3,,,0,,,,,,,,,3,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Class,"net.siliconcode.sonar.quamoco.rules.xml.Parameter",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Parameter.java,,,,,,,1,1,1,1,,3,0,3,0,1,1,0,,0,0,,,,,8,3,,,,,,,8,8,,0,,,0,0,,8,,,,,,,,,93,15,,,,48,22,16,,,30,,,,,,,,,,,,20,29,14,,,,15,,,,,,,,,2,2,2,1,,,1,1,,66,0.62,9,9,9,8,
Public Constructor,"net.siliconcode.sonar.quamoco.rules.xml.Parameter.Parameter",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Parameter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,,,,2,1,0,,,0,,,,,,,,,1,,1,0,1,1,,,,0,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Constructor,"net.siliconcode.sonar.quamoco.rules.xml.Parameter.Parameter",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Parameter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,2,,,0,,,,,,,,,3,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Enum Type,"net.siliconcode.sonar.quamoco.rules.xml.Parameter.Type",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Parameter.java,,,,,,,1,1,1,1,,0,0,0,0,1,0,0,,0,1,,,,,2,5,,,,,,,2,2,,0,,,0,0,,2,,,,,,,,,13,2,,,,11,5,6,,,0,,,,,,,,,,,,8,7,2,,,,5,,,,,,,,,1,1,1,1,,,1,0,,100,0.00,2,2,2,2,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Parameter.Type.valueOf",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Parameter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,,,1,,0,0,0,0,,,,0,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Parameter.Type.values",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Parameter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,,,1,,0,0,0,0,,,,0,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Parameter.getDefaultValue",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Parameter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Parameter.getKey",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Parameter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Parameter.getType",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Parameter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Parameter.setDefaultValue",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Parameter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,6,1,3,,,0,,,,,,,,,1,,2,2,4,1,,,,3,,,2,2,2,1,,,,,,,,,,1,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Parameter.setKey",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Parameter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.rules.xml.Parameter.setType",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Parameter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Class,"net.siliconcode.sonar.quamoco.rules.xml.Rule",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,1,1,1,1,,3,0,3,0,1,4,0,,0,0,,,,,20,9,,,,,,,20,20,,0,,,0,0,,20,,,,,,,,,256,52,,,,163,70,57,,,41,,,,,,,,,,,,71,104,50,,,,54,,,,,,,,,2,2,4,1,,,1,1,,86,0.25,21,21,23,20,
Public Static Class,"net.siliconcode.sonar.quamoco.rules.xml.Rule.Builder",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/rules/xml/Rule.java,,,,,,,1,1,1,1,,4,0,3,0,1,5,0,,0,0,,,,,12,1,,,,,,,12,12,,0,,,0,0,,12,,,,,,,,,80,21,,,,48,14,21,,,11,,,,,,,,,,,,22,35,14,,,,21,,,,,,,,,1,1,1,1,,,1,0,,0,0.23,12,12,12,12,
